7228.456418620	0.005730972	0.011922218
7228.456431800	0.010543872	0.009702225
7228.456445020	0.019831645	0.011420390
7228.456458200	0.004880461	0.010376931
7228.456471380	0.000021547	0.010993216
7228.456484570	-0.004695049	0.010785702
7228.456497770	-0.027518508	0.010246775
7228.456510950	0.005868457	0.011044325
7228.456524140	-0.010207745	0.012072071
7228.456537350	-0.000754105	0.012283804
7228.456550540	-0.009945565	0.009974149
7228.456563720	-0.020704471	0.011308988
7228.456576940	-0.004854809	0.011547629
7228.456590130	0.012056859	0.011259646
7228.456603310	0.017641284	0.011891877
7228.456616500	0.039919918	0.011734493
7228.456629710	-0.016542554	0.012447203
7228.456642900	-0.014882204	0.010759572
7228.456656080	-0.009134352	0.010491181
7228.456669260	-0.025146830	0.010789534
7228.456682480	-0.023345800	0.011155426
7228.456695670	-0.027104652	0.011664127
7228.456708840	-0.008871647	0.011029089
7228.456722030	-0.007835845	0.011046622
7228.456735240	-0.008177081	0.011205424
7228.456748430	-0.001376216	0.013004188
7228.456761610	-0.003085684	0.011838798
7228.456774830	-0.023952545	0.012912180
7228.456788010	-0.019475159	0.011836015
7228.456801190	-0.004191706	0.012267723
7228.456814370	0.007253557	0.010649981
7228.456827590	-0.020273033	0.010085876
7228.456840760	-0.006615351	0.011115393
7228.456853950	-0.023775347	0.010663148
7228.456867160	-0.001148192	0.011016192
7228.456880360	-0.011623387	0.011364119
7228.456893530	-0.013914066	0.011917921
7228.456906750	-0.026504637	0.012643723
7228.456919930	0.014987324	0.011088052
7228.456933120	0.003397637	0.011793785
7228.456946310	-0.013138822	0.010373056
7228.456959520	0.012477390	0.010626894
7228.456972720	-0.004978595	0.010787236
7228.456985900	-0.017766590	0.010796491
7228.456999080	0.014240137	0.011789573
7228.457012270	-0.022140938	0.010851735
7228.457025470	0.007620932	0.010929852
7228.457038650	0.015188045	0.011732086
7228.457051840	-0.025363442	0.010774540
7228.457065050	0.012636723	0.011906555
7228.457078240	-0.003394344	0.012148718
7228.457091420	0.015526484	0.011357986
7228.457104640	-0.005093011	0.011811347
7228.457117820	0.000778487	0.010303342
7228.457131000	0.013337796	0.011473003
7228.457144180	-0.013017027	0.009693015
7228.457157400	-0.012386078	0.011330854
7228.457170600	-0.006382726	0.010853466
7228.457183780	0.003113130	0.010162074
7228.457196960	0.016831595	0.010572354
7228.457210170	-0.001352964	0.011159497
7228.457223360	-0.031040318	0.012541906
7228.457236540	0.002461442	0.010969810
7228.457249760	0.006538235	0.011038832
7228.457262940	-0.009960820	0.010831928
7228.457276110	-0.003679806	0.010773585
7228.457289330	-0.003290784	0.010808404
7228.457302520	-0.018093076	0.010525992
7228.457315700	-0.009272444	0.010609706
7228.457328880	0.022635371	0.011137355
7228.457342100	0.002041466	0.011305282
7228.457355280	-0.009352591	0.010081044
7228.457368460	0.020902191	0.011737362
7228.457381670	-0.022191604	0.011099666
7228.457394860	0.005083914	0.010801314
7228.457408030	-0.004611107	0.009726255
7228.457421250	0.001364810	0.011003626
7228.457434430	-0.009170245	0.010759638
7228.457447630	0.002196402	0.011865119
7228.457460820	-0.018086281	0.011474884
7228.457474010	-0.022833224	0.011127698
7228.457487190	-0.011532932	0.010491508
7228.457500410	0.017947726	0.012204243
7228.457513590	0.022677183	0.011506524
7228.457526770	-0.015894726	0.012111391
7228.457539990	0.001700720	0.010538577
7228.457553170	0.003329493	0.010710933
7228.457566350	-0.005031409	0.011228331
7228.457579560	-0.016206109	0.011234031
7228.457592740	-0.007910161	0.010553606
7228.457605920	-0.005844337	0.011472997
7228.457619110	0.010925758	0.010435236
7228.457632300	0.022849235	0.010920774
7228.457645510	-0.001279236	0.011620531
7228.457658690	0.015555294	0.011749740
7228.457671910	-0.001129070	0.012240783
7228.457685100	0.002329337	0.010912136
7228.457698280	0.009518429	0.011506004
7228.457711490	-0.013306115	0.012244085
7228.457724670	-0.001502369	0.011063312
7228.457737880	-0.000852138	0.012141790
7228.457751050	0.001009387	0.011688038
7228.457764230	0.009335159	0.011215222
7228.457777450	-0.019724724	0.011288720
7228.457790630	-0.019218267	0.011124590
7228.457803830	-0.007533498	0.011142581
7228.457817030	0.023727994	0.009717080
7228.457830200	-0.014798080	0.011880971
7228.457843390	0.013774696	0.011161754
7228.457856580	0.000450169	0.011942521
7228.457869800	-0.005744394	0.010434665
7228.457882980	0.003258124	0.010529717
7228.457896160	0.022737660	0.011355183
7228.457909380	0.004585116	0.010308710
7228.457922560	-0.021833334	0.010678463
7228.457935730	0.025409331	0.010618857
7228.457948920	0.004453449	0.011419323
7228.457962130	-0.007851266	0.009763516
7228.457975330	0.005403356	0.012167700
7228.457988510	0.007970889	0.011357095
7228.458001690	0.012280322	0.010536222
7228.458014910	-0.000847887	0.010190598
7228.458028090	-0.002517995	0.011512352
7228.458041280	0.009809856	0.012274073
7228.458054490	0.034488139	0.010526243
7228.458067680	-0.014742865	0.011602498
7228.458080860	-0.002008434	0.011370206
7228.458094050	-0.002039286	0.012009517
7228.458107240	0.003534462	0.011972543
7228.458120450	-0.021074668	0.012142027
7228.458133640	0.015916210	0.011569292
7228.458146820	0.000762020	0.011148849
7228.458160020	0.015212976	0.011832185
7228.458173210	0.000077494	0.011501623
7228.458186390	-0.003570540	0.010676032
7228.458199610	0.000558682	0.010431250
7228.458212790	-0.007981001	0.012213246
7228.458225970	0.023322037	0.010881491
7228.458239190	-0.016252799	0.012542689
7228.458252370	0.011033381	0.011628504
7228.458265550	0.012288795	0.011919281
7228.458278740	0.002176033	0.011846910
7228.458291950	0.024995293	0.011802914
7228.458305140	-0.017538829	0.011384614
7228.458318320	0.005230481	0.010808838
7228.458331500	-0.016827116	0.011567712
7228.458344720	-0.005553621	0.011388470
7228.458357900	-0.012380922	0.011396427
7228.458371080	0.017360620	0.010806880
7228.458384290	-0.010896574	0.010490734
7228.458397470	0.020997213	0.010863714
7228.458410680	-0.006135540	0.010976860
7228.458423870	0.009519075	0.011065868
7228.458437040	0.002137369	0.011855210
7228.458450260	-0.008350617	0.011122468
7228.458463440	0.011766154	0.011848105
7228.458476630	0.014366244	0.011334021
7228.458489830	0.001367427	0.011631961
7228.458503020	-0.020691756	0.010954243
7228.458516200	0.017714049	0.011312736
7228.458529420	0.019816654	0.011004473
7228.458542600	-0.003511701	0.011520025
7228.458555790	-0.008286136	0.011831067
7228.458568970	-0.031594757	0.011983761
7228.458582190	-0.005537446	0.012352497
7228.458595360	0.013897009	0.010963404
7228.458608550	-0.013354573	0.009523958
7228.458621760	-0.006671179	0.010582334
7228.458634950	-0.013758108	0.011183276
7228.458648130	0.008560406	0.010614842
7228.458661330	-0.008579614	0.010368762
7228.458674520	-0.022955623	0.010044560
7228.458687710	-0.019556442	0.010767947
7228.458700920	0.005404416	0.010481697
7228.458714100	0.032683557	0.011111642
7228.458727310	-0.010837976	0.011157451
7228.458740490	-0.001305623	0.010500307
7228.458753670	0.016108618	0.010797720
7228.458766880	-0.011108648	0.011405974
7228.458780050	0.001493652	0.011753874
7228.458793260	0.004420399	0.011142586
7228.458806450	-0.019618218	0.011239821
7228.458819630	0.005192003	0.011096100
7228.458832850	-0.002993839	0.011976401
7228.458846020	-0.001709396	0.011046515
7228.458859210	-0.007804629	0.011534921
7228.458872420	-0.004265230	0.010472531
7228.458885600	0.000638378	0.013207125
7228.458898780	-0.000133716	0.011419664
7228.458911970	-0.009836468	0.011004757
7228.458925180	-0.025162500	0.011588044
7228.458938370	-0.012300902	0.010381417
7228.458951550	0.003500091	0.010738138
7228.458964770	-0.007418537	0.011068782
7228.458977950	-0.029493769	0.011286268
7228.458991130	0.000559951	0.011408583
7228.459004340	-0.009463492	0.011773425
7228.459017540	0.006717588	0.012180890
7228.459030730	-0.006193864	0.010311844
7228.459043910	-0.002453755	0.010072427
7228.459057130	-0.008217611	0.010988735
7228.459070290	-0.011868011	0.012349644
7228.459083470	-0.012233952	0.010580647
7228.459096690	0.012110259	0.009989672
7228.459109870	-0.006194538	0.011749594
7228.459123050	-0.021122573	0.010368266
7228.459136260	0.001491146	0.010547997
7228.459149440	0.016343958	0.009842932
7228.459162660	-0.015442849	0.010496475
7228.459175840	-0.016788770	0.010831317
7228.459189010	0.013035940	0.011084383
7228.459202230	-0.013216413	0.010938964
7228.459215410	-0.016996341	0.010931950
7228.459228610	0.015886019	0.009994341
7228.459241790	-0.026875975	0.011472737
7228.459254970	-0.007265456	0.010174016
