3151.63130787 1.0018068571155843 0.006190421712761489
3151.6353588 0.9826028059841581 0.006031933728600276
3151.63940972 0.9894239074213699 0.00598723217927405
3151.64346065 1.0149335291170576 0.006157488474735948
3151.64751157 0.9822155377708703 0.0059698481193708386
3151.6515625 0.9842630915664654 0.006001330719336759
3151.655625 0.996971629707655 0.006019131263308025
3151.65967593 1.0145690271390626 0.0060403373352443295
3151.66372685 1.0272818143446882 0.006027083438822629
3151.66917824 0.9967173083400779 0.005966186299059502
3151.67263889 1.0048193736776685 0.005875860576378803
3151.67670139 0.9982644376390779 0.005807187529901173
3151.68075231 0.9928727697033853 0.0060126744719451505
3151.68480324 0.9888262797114376 0.005954471500095441
3151.68887731 0.999374813399377 0.005798919320746637
3151.69292824 0.997369309001774 0.005858935172792814
3151.69697917 0.9956227232060109 0.0057936539632296195
3151.70103009 0.9962299639115536 0.005881604700410535
3151.70646991 0.9984363868895622 0.005873480091334285
3152.61238426 0.9909515013881712 0.00649664557875169
3152.61855324 0.9973270537871682 0.006296854010389887
3152.62328704 1.0174043730452167 0.006352398516648786
3152.6274537 1.0190399259899954 0.006315681037285363
3152.63221065 0.9920793272811531 0.006203413327578703
3152.63693287 0.996971629707655 0.006224821977853209
3152.64171296 0.9998084432695966 0.0060961151296415475
3152.64646991 0.9847291633413982 0.006139313452298207
3152.65119213 1.0018788301615487 0.006084746543344416
3152.65734954 0.9937391502112122 0.006041718525243945
3152.66209491 1.0045223408059525 0.006016606806415164
3152.66625 1.0056443084234985 0.006014990611019575
3152.67100694 0.9997670055360159 0.005971549583548147
3152.67575231 1.0012810571653235 0.005977826233841521
3152.68052083 1.0065997078178264 0.005941899113586567
3152.68525463 0.9950873377954017 0.0058776083688249605
3152.69001157 0.9887352096393848 0.005802751068677183
3152.69614583 1.001333624739446 0.005780772526060174
3152.70087963 1.0001298742321727 0.005789483059820598
3152.70564815 0.9859425279260589 0.005819052888236203
3153.60009259 0.9983140883921388 0.007072708979772265
3153.60483796 1.0022350805831564 0.006774628345450685
3153.60959491 1.0079607012421614 0.006626725058175873
3153.6143287 1.0023338563608908 0.006424478648407004
3153.62049769 1.0016749199597392 0.0062265102157706516
3153.62466435 0.9912463473634733 0.006181770943777174
3153.62939815 0.9889465050507616 0.006066321634281763
3153.63415509 1.0052331452085954 0.0060366039837846915
3153.63891204 0.9898650716036942 0.005963462000250312
3153.64364583 0.9878240602826742 0.005842895427023484
3153.64840278 1.000608067262539 0.005960905817595908
3153.65313657 0.994294872961981 0.005827137812152569
3153.65929398 0.9850457464278688 0.0058065018540222006
3153.66346065 0.9893746988179142 0.0057563846595653405
3153.66821759 0.9980621823154723 0.005716842291215388
3153.67295139 0.9919039049373445 0.005697099104442713
3153.67770833 0.9889419507942877 0.005611772022012923
3153.68246528 1.0066961321455214 0.005644831720418771
3153.68719907 0.9955539504001458 0.005653876722905301
3153.69194444 0.9977993116561567 0.00563813873520067
3153.69811343 1.007633969336787 0.005701134835225972
3153.7028588 0.9936677619041819 0.005791429970809921
3153.70703704 1.0008458667898517 0.005856312101383697
3153.71177083 0.9937492182056092 0.006190972689670394
3154.5994213 0.9944615587868363 0.008040146974782947
3154.60417824 0.995134080867931 0.0075451313173876735
3154.60891204 1.0129695719102105 0.007232518179280755
3154.61508102 1.0051525991427561 0.006737875526722483
3154.61981481 0.9914070433937242 0.006317004355509419
3154.62398148 1.0000368420401393 0.0060284263742727655
3154.62875 1.0239557756655568 0.005821776072028668
3154.6334838 0.989745646184067 0.00564550394230457
3154.63824074 1.013428701820978 0.005536970160473608
3154.64297454 1.012066850273851 0.005487582264778003
3154.64773148 1.003859191921204 0.005510575041531264
3154.65388889 0.9985770946696076 0.00551652957009282
3154.65864583 1.004821224625062 0.005470507084098146
3154.6628125 1.0009758508783244 0.005491059469962639
3154.6675463 1.010603504684327 0.005468478013149766
3154.67229167 0.9974896543134307 0.005423242231636469
3154.67704861 1.0236219733507985 0.005436156606149396
