7228.4500703700	0.0086405005	0.0140372174
7228.4500827799	-0.0043073025	0.0139791547
7228.4500945201	0.0105313494	0.0140605617
7228.4501063102	0.0002780592	0.0140804617
7228.4501186898	-0.0064449132	0.0140669937
7228.4501304301	0.0098422188	0.0140530297
7228.4501424101	-0.0003568855	0.0139301355
7228.4501544200	-0.0046582965	0.0139708333
7228.4501664401	-0.0036843778	0.0139465229
7228.4501784099	0.0040689546	0.0139568225
7228.4501901502	0.0016810262	0.0138832330
7228.4502025102	0.0011642760	0.0135167352
7228.4502142202	-0.0037355255	0.0138016782
7228.4502265798	-0.0077289654	0.0135872107
7228.4502383200	0.0027597161	0.0135907925
7228.4502502698	0.0041605056	0.0136321695
7228.4502622802	0.0028523563	0.0136519097
7228.4502742998	0.0160579779	0.0136859179
7228.4502863400	-0.0040468321	0.0140056580
7228.4502983699	-0.0096984149	0.0139206972
7228.4503104198	0.0083241907	0.0140299252
7228.4503218601	-0.0102602995	0.0141014057
7228.4503338500	-0.0068604014	0.0142426482
7228.4503458599	-0.0042394165	0.0141878090
7228.4503583401	-0.0121574920	0.0141631170
7228.4503701399	-0.0073011461	0.0141512185
7228.4503819500	0.0015958496	0.0142054126
7228.4503937699	0.0036913383	0.0141755610
7228.4504061602	0.0008426659	0.0141284905
7228.4504179098	-0.0083622718	0.0142462336
7228.4504296798	-0.0024112997	0.0137312647
7228.4504420501	-0.0006706417	0.0137023273
7228.4504538500	-0.0093797126	0.0136652195
7228.4504657900	0.0030638894	0.0135009789
7228.4504777798	0.0026185991	0.0135484123
7228.4504897902	0.0094711495	0.0135798039
7228.4505018299	0.0020785795	0.0138733282
7228.4505137899	0.0006050682	0.0135422273
7228.4505255199	0.0070293208	0.0134845111
7228.4505378800	0.0034777642	0.0135845485
7228.4505496100	-0.0004073234	0.0135319290
7228.4505614699	0.0040066658	0.0134539105
7228.4505734202	0.0062008195	0.0135902280
7228.4505854198	-0.0056319382	0.0135264613
7228.4505974301	-0.0015881380	0.0134645445
7228.4506094698	-0.0072780508	0.0134675518
7228.4506215099	0.0021787959	0.0138114570
7228.4506335398	0.0001080293	0.0135087951
7228.4506455702	-0.0033961770	0.0136831194
7228.4506574301	0.0050237419	0.0135338058
7228.4506693399	0.0020884442	0.0136599434
7228.4506811998	-0.0028450453	0.0135657798
7228.4506936101	0.0026284669	0.0136547641
7228.4507053699	0.0011362580	0.0138807608
7228.4507171400	-0.0023011318	0.0136599115
7228.4507295298	-0.0087151487	0.0140738986
7228.4507412701	-0.0029572696	0.0141877200
7228.4507536502	0.0045141959	0.0136504172
7228.4507653601	-0.0040790546	0.0136238638
7228.4507772401	0.0032649119	0.0139778352
7228.4507891801	-0.0016404660	0.0136101078
7228.4508011700	-0.0033258632	0.0136032396
7228.4508131798	-0.0075437216	0.0136469308
7228.4508252102	0.0019740175	0.0136649695
7228.4508372401	0.0030003029	0.0136878217
7228.4508491298	0.0017954716	0.0137590660
7228.4508609101	-0.0052099457	0.0135441005
7228.4508733000	-0.0013228130	0.0136306565
7228.4508851799	-0.0028538748	0.0136971668
7228.4508972098	-0.0001472290	0.0140560846
7228.4509092402	-0.0118111555	0.0138328672
7228.4509212701	-0.0002283580	0.0140372626
7228.4509333102	-0.0045985931	0.0142704837
7228.4509451301	-0.0024263009	0.0144344775
7228.4509569500	0.0062122180	0.0141204270
7228.4509687601	0.0048442010	0.0141225178
7228.4509811499	0.0069009077	0.0140269104
7228.4509930699	-0.0011187650	0.0141030011
7228.4510050900	-0.0040437282	0.0141926880
7228.4510169402	0.0029049934	0.0143656904
7228.4510287200	0.0068854802	0.0144119654
7228.4510411099	-0.0022766747	0.0142176421
7228.4510528399	0.0036928738	0.0143005286
7228.4510646099	-0.0085482000	0.0143938988
7228.4510769998	0.0018345324	0.0144878607
7228.4510887298	-0.0032024876	0.0143414192
7228.4511007001	0.0060316371	0.0140093749
7228.4511127099	-0.0019563691	0.0141790237
7228.4511247398	0.0052347436	0.0141404469
7228.4511367702	0.0113491800	0.0140556433
7228.4511488099	-0.0072755673	0.0138319231
7228.4511608500	0.0022727500	0.0142429442
7228.4511728901	-0.0080624136	0.0143278656
7228.4511847398	-0.0005461665	0.0142677238
7228.4511965401	0.0042034585	0.0142776298
7228.4512085598	-0.0065425308	0.0142123050
7228.4512205799	-0.0062206061	0.0141412214
7228.4512326098	-0.0003933237	0.0141741555
7228.4512445498	0.0049301100	0.0143301770
7228.4512562999	0.0023588606	0.0138695088
7228.4512686599	0.0011810957	0.0137884766
7228.4512803801	0.0054518390	0.0134946319
7228.4512921399	-0.0010872179	0.0137334222
7228.4513045200	-0.0026236071	0.0137813516
7228.4513164600	-0.0007745965	0.0137968155
7228.4513284499	-0.0009462894	0.0134961379
7228.4513404602	-0.0077741700	0.0135522406
7228.4513522801	-0.0011757080	0.0137112222
7228.4513640902	0.0021777313	0.0138140979
7228.4513764898	0.0042001268	0.0141590242
7228.4513882399	-0.0002165006	0.0139551359
7228.4514000099	0.0051103663	0.0140262438
7228.4514124198	-0.0075974560	0.0137327728
7228.4514243398	-0.0036143971	0.0138506333
7228.4514363301	-0.0117466958	0.0137690247
7228.4514483400	-0.0071315462	0.0142760880
7228.4514603801	-0.0004007180	0.0140040296
7228.4514718200	-0.0008040940	0.0141867591
7228.4514838099	-0.0115613690	0.0141046303
7228.4514958202	-0.0049692963	0.0139863483
7228.4515078501	0.0027156521	0.0135421818
7228.4515197198	0.0063846047	0.0135536782
7228.4515316999	0.0017867290	0.0136210387
7228.4515441400	0.0029530685	0.0137730498
7228.4515559599	0.0026826982	0.0136927042
7228.4515677700	0.0062578214	0.0137533907
7228.4515801799	0.0005006254	0.0135691230
7228.4515919201	-0.0046046800	0.0136012889
7228.4516036902	-0.0039595438	0.0135653294
7228.4516160698	0.0015145935	0.0136426833
7228.4516278799	-0.0133367531	0.0140226046
7228.4516398199	-0.0000049634	0.0136533311
7228.4516518102	-0.0055889563	0.0137923127
7228.4516638299	-0.0114988620	0.0137671015
7228.4516758402	-0.0069355632	0.0139936655
7228.4516876698	-0.0013276643	0.0136178517
7228.4516994902	0.0017601218	0.0136939836
7228.4517118800	-0.0004178176	0.0136644212
7228.4517236301	0.0002015596	0.0137370600
7228.4517354802	-0.0021354832	0.0136928794
7228.4517474398	0.0038094315	0.0135573671
7228.4517594399	-0.0001571903	0.0135042524
7228.4517714600	-0.0026021837	0.0135559897
7228.4517834899	0.0047915019	0.0135193519
7228.4517955300	-0.0001986226	0.0134270580
7228.4518075599	0.0037343761	0.0134233403
7228.4518196001	0.0045510983	0.0134239563
7228.4518316402	0.0109423915	0.0135987199
7228.4518435802	0.0000149340	0.0135767139
7228.4518553298	0.0039690814	0.0137069056
7228.4518670999	0.0037550106	0.0135432446
7228.4518794701	-0.0011933540	0.0136547660
7228.4518912099	0.0083947785	0.0135447083
7228.4519035700	0.0005447076	0.0134832140
7228.4519152902	-0.0038377821	0.0135198368
7228.4519270500	0.0079478884	0.0135451467
7228.4519394301	-0.0037715861	0.0135621745
7228.4519512998	-0.0037615966	0.0135845315
7228.4519633199	0.0029325070	0.0137686420
7228.4519753698	0.0042170038	0.0137523816
7228.4519874100	-0.0068170794	0.0137007372
7228.4519988401	0.0036162502	0.0136475720
7228.4520108299	-0.0013904171	0.0135685745
7228.4520232198	-0.0069064141	0.0135306209
7228.4520349498	-0.0013745323	0.0135046458
7228.4520473201	-0.0089181494	0.0134850234
7228.4520591898	0.0001967133	0.0134228081
7228.4520712001	0.0002466484	0.0134201784
7228.4520832300	0.0044278800	0.0135604830
7228.4520952702	-0.0020417528	0.0135972375
7228.4521066998	0.0013135238	0.0135598438
7228.4521186901	0.0062482457	0.0134952118
7228.4521306502	-0.0024971268	0.0136553398
7228.4521429599	0.0025366562	0.0135689132
7228.4521547798	0.0050903535	0.0136943335
7228.4521667701	-0.0016267711	0.0135665519
7228.4521786799	-0.0057766717	0.0136682507
7228.4521910399	0.0032766655	0.0135363858
7228.4522027601	0.0033657746	0.0134574399
7228.4522145302	0.0066973869	0.0134390109
7228.4522269098	0.0032449519	0.0135810002
7228.4522386398	0.0051782174	0.0135573157
7228.4522504099	0.0023079405	0.0137127972
7228.4522628002	-0.0017801317	0.0135582087
7228.4522747202	-0.0017256496	0.0135257648
7228.4522867198	0.0018076984	0.0136752221
7228.4522987502	0.0030420331	0.0139424733
7228.4523107801	-0.0071624136	0.0140810019
7228.4523228202	-0.0020239113	0.0138228402
7228.4523342499	-0.0018673748	0.0142567637
7228.4523462499	-0.0045925593	0.0142468081
7228.4523586398	-0.0032678121	0.0141734042
7228.4523703898	0.0017974859	0.0142412172
7228.4523823899	0.0016665720	0.0142713137
7228.4523943900	0.0077966505	0.0145051814
7228.4524064101	-0.0034190137	0.0141019182
7228.4524184298	0.0075853205	0.0138967570
7228.4524303200	0.0035676160	0.0141516081
7228.4524420900	-0.0038959059	0.0140120307
7228.4524544599	-0.0103343317	0.0141631181
7228.4524662001	0.0028780900	0.0139480352
7228.4524785602	-0.0014357375	0.0139293373
7228.4524904899	0.0094071605	0.0141675190
7228.4525024798	0.0042992519	0.0140078671
7228.4525144701	-0.0022257786	0.0135930222
7228.4525262802	0.0039281050	0.0135314238
7228.4525380898	-0.0144695427	0.0133752613
7228.4525498999	0.0030686793	0.0134247260
7228.4525623000	-0.0009205395	0.0135281721
7228.4525740398	-0.0027412451	0.0136394080
7228.4525858201	-0.0037640223	0.0137233160
7228.4525978300	-0.0005709526	0.0139557785
7228.4526098501	-0.0081691466	0.0142492327
7228.4526218902	-0.0119769473	0.0142868053
7228.4526339299	-0.0153569695	0.0138231568
7228.4526459598	-0.0068678554	0.0140163013
7228.4526579999	0.0101564525	0.0139737902
7228.4526700499	-0.0012282019	0.0137443104
7228.4526820402	0.0047270175	0.0138447650
7228.4526938000	-0.0058597621	0.0137484993
7228.4527057498	-0.0030063840	0.0136578621
7228.4527177401	-0.0048693886	0.0136125971
7228.4527295600	-0.0046823330	0.0137262116
7228.4527419400	-0.0026050519	0.0137943956
7228.4527536798	0.0012293783	0.0141477496
7228.4527660501	0.0096481104	0.0144105518
7228.4527777801	0.0039583185	0.0141757924
7228.4527895600	0.0013528497	0.0142416062
7228.4528019899	0.0040115279	0.0137097014
7228.4528134102	0.0007781379	0.0134909511
7228.4528253898	-0.0009070721	0.0134510249
7228.4528373899	0.0049076492	0.0138332188
7228.4528493700	-0.0069060649	0.0135789907
7228.4528616900	0.0053332300	0.0136909016
7228.4528735001	0.0084279380	0.0139720862
7228.4528853199	0.0006717988	0.0138986412
7228.4528977200	0.0015265011	0.0138828179
7228.4529095301	-0.0063605894	0.0136422226
7228.4529214799	0.0070895346	0.0136591452
7228.4529334698	-0.0059585262	0.0135681415
7228.4529454801	-0.0003477801	0.0136546085
7228.4529575198	-0.0089342666	0.0137240501
7228.4529695599	-0.0133606562	0.0140475653
7228.4529816001	0.0115783154	0.0139358465
7228.4529936402	-0.0018037435	0.0138424387
7228.4530050801	0.0061583896	0.0137778571
7228.4530175999	0.0033912220	0.0136439530
7228.4530293499	-0.0095944916	0.0142922215
7228.4530411302	0.0035390890	0.0142114274
7228.4530535098	0.0005833176	0.0142603538
7228.4530652501	-0.0071937096	0.0142486894
7228.4530770201	-0.0013106431	0.0143551344
7228.4530894002	-0.0021954957	0.0142401522
7228.4531011400	-0.0000887795	0.0145058438
7228.4531129100	-0.0052736765	0.0146677424
7228.4531254200	-0.0062694531	0.0145090712
7228.4531374201	-0.0089926606	0.0137491779
7228.4531488200	-0.0030544348	0.0138041759
7228.4531607898	-0.0036238562	0.0136329348
7228.4531728001	0.0005679277	0.0136033710
7228.4531847602	-0.0001570772	0.0136748374
7228.4531970802	-0.0011283327	0.0137258491
7228.4532089001	0.0087584880	0.0141626027
7228.4532207199	-0.0012493436	0.0134528160
7228.4532326702	-0.0074952774	0.0135642924
7228.4532452100	-0.0069271383	0.0135475260
7228.4532566499	-0.0003561138	0.0134833801
7228.4532686402	-0.0041575989	0.0135213135
7228.4532806501	-0.0065304100	0.0135213769
7228.4532926800	0.0034390130	0.0135723131
7228.4533047099	0.0049283797	0.0135905688
7228.4533165302	-0.0091968560	0.0137359115
7228.4533289401	0.0081184065	0.0136414454
7228.4533408498	0.0100844572	0.0136072839
7228.4533527698	-0.0012980283	0.0136756229
7228.4533644998	-0.0021543691	0.0136665379
7228.4533768599	0.0108727929	0.0137103914
7228.4533885899	0.0037515207	0.0136204243
7228.4534003600	0.0022204805	0.0134045198
7228.4534127298	0.0030650367	0.0135504084
7228.4534244700	0.0019966424	0.0135799233
7228.4534368301	0.0016410502	0.0136277267
7228.4534487701	0.0008252804	0.0136602649
7228.4534607599	0.0063846131	0.0135698698
7228.4534727801	0.0016015997	0.0136564527
7228.4534848002	0.0000906550	0.0135463764
7228.4534962401	-0.0056198117	0.0136316454
7228.4535082201	-0.0024367335	0.0134648886
7228.4535206999	0.0038794204	0.0136806078
7228.4535325100	0.0012550590	0.0136361461
7228.4535443201	-0.0033275993	0.0139559635
7228.4535563402	0.0091055700	0.0139423956
7228.4535683701	-0.0041787816	0.0141376204
7228.4535804000	-0.0053559634	0.0134013780
7228.4535924299	0.0115273465	0.0134925301
7228.4536044500	0.0087420221	0.0134196604
7228.4536162899	0.0003439007	0.0135861221
7228.4536281000	0.0016913002	0.0135443514
7228.4536404898	-0.0060167614	0.0134740801
7228.4536522301	-0.0016987133	0.0134609450
7228.4536642102	-0.0053310535	0.0137501172
7228.4536762200	0.0149083336	0.0135670496
7228.4536881200	-0.0014441917	0.0135991662
7228.4536998798	0.0070992579	0.0136485393
