7211.5018960098	-0.0012069780	0.0069366861
7211.5027617002	0.0026506929	0.0069336290
7211.5036369800	-0.0012836558	0.0069246578
7211.5044941800	0.0010257201	0.0069331260
7211.5053520999	0.0018204847	0.0069300189
7211.5062223100	-0.0002694398	0.0069471551
7211.5070827701	0.0018153076	0.0069495385
7211.5079462901	-0.0036726303	0.0069567840
7211.5088027101	-0.0044401452	0.0069528572
7211.5096618901	-0.0011268020	0.0069633953
7211.5105313798	-0.0059205407	0.0069532238
7211.5113884001	-0.0019435694	0.0069584027
7211.5122501100	0.0028774519	0.0069645135
7211.5131060402	-0.0009007317	0.0069733949
7211.5139623401	0.0011557472	0.0069612707
7211.5148334499	0.0019276088	0.0069611172
7211.5156997498	0.0009885888	0.0069904764
7211.5165618202	-0.0000251200	0.0070066103
7211.5174202798	0.0030237102	0.0069791033
7211.5182809201	0.0012554368	0.0069833883
7211.5191495102	0.0017880230	0.0069800096
7211.5200168299	0.0008144916	0.0069854708
7211.5208769199	-0.0019514087	0.0070009073
7211.5217406200	0.0002713648	0.0070828445
7211.5226027598	-0.0019900780	0.0070249379
7211.5234724199	0.0006130152	0.0070266601
7211.5243352200	-0.0005256712	0.0070383618
7211.5251958598	0.0045208272	0.0070509563
7211.5260588401	0.0030733874	0.0070535332
7211.5269165700	-0.0001511719	0.0070356974
7211.5277848002	-0.0001144809	0.0070369297
7211.5286544799	0.0004349477	0.0070256404
7211.5295175901	-0.0015474868	0.0070489932
7211.5303830998	-0.0018054726	0.0070455294
7211.5312491599	-0.0007057583	0.0070381039
7211.5321354698	0.0012150245	0.0070603096
7211.5329960999	0.0007992327	0.0070603860
7211.5338540198	0.0020748225	0.0070415156
7211.5347148301	-0.0009150959	0.0070366647
7211.5355877602	0.0021501972	0.0070299499
7211.5364584900	0.0000000000	0.0070440157
7211.5373162399	-0.0044632069	0.0070118574
7211.5381703600	-0.0020196123	0.0070223772
7211.5390300802	-0.0016522259	0.0070227772
7211.5398984901	-0.0048476054	0.0070570425
7211.5408160798	0.0020803975	0.0070956948
7211.5416819602	0.0002485493	0.0071358811
7211.5425460301	0.0030301538	0.0071582915
7211.5434152698	-0.0003261043	0.0071373722
7211.5442766300	-0.0036636355	0.0071019018
7211.5451461198	0.0012266141	0.0071009827
7211.5460143401	0.0011521570	0.0071352536
7211.5468791299	-0.0011649726	0.0071095686
7211.5477417498	-0.0016110054	0.0071479922
7211.5486049098	-0.0006639816	0.0071313287
7211.5494867102	-0.0003160095	0.0071756213
7211.5503484402	0.0034689629	0.0071808176
7211.5512168501	0.0047403358	0.0072177147
7211.5520863398	0.0026331969	0.0071708117
7211.5529484199	0.0041127204	0.0071843255
7211.5538193602	0.0021485121	0.0071419652
7211.5546814399	0.0036453339	0.0072208661
7211.5555442399	0.0012193387	0.0072333300
7211.5564037799	-0.0003193043	0.0072597532
7211.5572610898	0.0009237384	0.0072289029
7211.5581213599	0.0054352924	0.0072253249
7211.5589753101	-0.0008084228	0.0072684777
7211.5598299601	0.0025384316	0.0072382991
7211.5606842702	0.0000815114	0.0072850561
7211.5615430898	-0.0003345774	0.0072358026
7211.5624133102	0.0003993011	0.0073074829
7211.5632733898	-0.0040341129	0.0072850004
7211.5641346299	0.0000255023	0.0072945431
7211.5649925498	0.0013198037	0.0073025949
7211.5658600498	0.0053188491	0.0073213561
7211.5667328001	0.0055896735	0.0072766514
7211.5675927000	0.0049348147	0.0073300591
7211.5684535201	0.0002532132	0.0073595701
7211.5693141399	-0.0019341696	0.0073793652
7211.5701735099	0.0035724964	0.0073227974
7211.5710417000	0.0028281650	0.0073388621
7211.5719041498	0.0050091347	0.0073756027
7211.5727673098	0.0036839148	0.0073549076
7211.5736310100	0.0012164751	0.0074167497
7211.5744986902	0.0070913389	0.0074668405
7211.5753680002	0.0083305563	0.0073640454
7211.5762295299	0.0041913700	0.0074242864
7211.5770937800	0.0024423767	0.0073674846
7211.5779540502	0.0062528496	0.0074117002
7211.5788134602	0.0027220363	0.0073635224
7211.5796840400	0.0034553294	0.0074674726
7211.5805432298	0.0029562427	0.0074555352
7211.5814156202	0.0081220845	0.0073774774
7211.5822778698	0.0086247543	0.0074467165
7211.5831426498	0.0051513419	0.0075080760
7211.5840139599	0.0019054320	0.0074643648
7211.5848879698	0.0099789960	0.0074349624
7211.5857474301	0.0085225588	0.0074874007
7211.5866076900	0.0050137154	0.0074505806
7211.5874661598	0.0073680913	0.0075095977
7211.5883332998	0.0073631738	0.0075389022
7211.5892018899	0.0091191316	0.0075096290
7211.5900592599	0.0065659366	0.0074955617
7211.5909179002	0.0027091618	0.0075657858
7211.5917823301	0.0053648543	0.0075770331
7211.5926561998	0.0014386891	0.0074750302
7211.5935168201	0.0089921370	0.0075052647
7211.5943772700	0.0054739453	0.0075380503
7211.5952393501	0.0102107675	0.0075884474
7211.5960974498	0.0047818927	0.0076109922
7211.5969651402	0.0057468128	0.0076530944
7211.5978255798	0.0074151781	0.0075680607
7211.5986876599	0.0068023986	0.0076340870
7211.5995511902	0.0017989010	0.0076850593
7211.6004123599	0.0062981841	0.0076070691
7211.6012811400	0.0073159375	0.0075639458
7211.6021357998	0.0061997897	0.0076599942
7211.6029982301	0.0049245671	0.0076363378
7211.6038619401	0.0083978626	0.0076815906
7211.6047231201	0.0051651968	0.0076954823
7211.6055902499	0.0047390161	0.0076088168
7211.6064524502	0.0075257809	0.0076183638
7211.6073205001	0.0036654255	0.0077241595
7211.6081820200	0.0047845049	0.0076848468
7211.6090453700	0.0064754308	0.0077047258
7211.6099130600	0.0105753821	0.0077093320
7211.6107722400	0.0041593235	0.0077602721
7211.6116366698	0.0024577667	0.0077966333
7211.6124953101	0.0058103200	0.0076708920
7211.6133589800	0.0071431407	0.0076667585
7211.6142255701	0.0107057655	0.0075970373
7211.6150851198	0.0036960975	0.0076376681
